text,lang,langFam,category,origin
Keep them then. We will not accept illegal immigrants and Jihadists with the cover of refugees. Not now not ever #istandwithgreece #Ερντογαν #εβρος #κυβερνηση_Μητσοτακη #ΣΥΡΙΖΑ_ξεφτιλες #συριζα_προοδευτικη_χουντα #TurkeyIsATerrorState https://t.co/Q9EEfbZMlP,Greek,Indo-European,,NonNative
"@tamzamanlideli Time to put an end to the war that's creating refugees. 
Learn to take care of your dump, because your bombings created it. 
Welcome to adulthood. 

#IStandWithGreece #Εβρος #europe",Greek,Indo-European,,NonNative
"The message is clear. No one passes!!!
#Εβρος #IStandWithGreece #Pushback #GreeceUnderAttack #Greece https://t.co/5mxebIyfOd",Greek,Indo-European,,NonNative
text,Greek,Indo-European,,NonNative
"Turks using old photo taken in Hungary  to slam Greece. 
They want to destabilize Greece and Europe 
Do not allow it
#IStandWithGreece 
#GreeceUnderAttack 
#μεταναστες 
#μεταναστευτικο 
#greece https://t.co/BUyW95iRoP",Greek,Indo-European,,NonNative
"The best thing is to defend your country
Homer's Iliad 

#IStandWithGreece 
#μεταναστες 
#μεταναστευτικο https://t.co/PM6OPIcwqD",Greek,Indo-European,,NonNative
"#IStandWithGreece
#μεταναστευτικο
#μεταναστες
#GreeceUnderAttack
In 480 BC, 300 Spartans and 700 Thespians fought against a much larger number of Persians at Thermopylae in order to defend Greece.
Centuries later Greek poet C.P 
Kavafy wrote https://t.co/PECNTTfR9w",Greek,Indo-European,,NonNative
"The Turks  accuse us of being cruel.  They 'forget"" Turkey is responsible for the Pontiac Greek genocide  and the invasion in Cyprus 
We dont take lessons from people who committed atrocities. 
#IStandWithGreece 
#GreeceUnderAttack 
#μεταναστες",Greek,Indo-European,,NonNative
"The borders of Greece are the external borders of Europe.
And the Greeks will defend them
For our Democracy, our Freedom, our Land and Europe

#IStandWithGreece 
#GreeceUnderAttack 
#μεταναστευτικο 
#μεταναστες https://t.co/H60a5srTLi",Greek,Indo-European,,NonNative
"The message is identical for those trying to illegally enter Greece. https://t.co/Q5KI5U11kM
#IstandforGreece #Greece_under_attack #μεταναστες",Greek,Indo-European,,NonNative
"Proof that the Turks never accept they are wrong...they claim they did not invade Cyprus..
How can anyone trust them?
Brainwashed...
#IStandWithGreece 
#μεταναστες 
#GreeceUnderAttack 
#μεταναστευτικο https://t.co/o9PtN0mP9Y",Greek,Indo-European,,NonNative
"It is Greece's constitutional right to guard its borders. We take no responsibility for whatever happens to you in case you attempt to violate our borders.
#IStandWithGreece
#GreeceUnderAttack 
#μεταναστες 
#μεταναστευτικο 
#Greece",Greek,Indo-European,,NonNative
"We have received messages of support from all around Europe and non European countries. We are extremely grateful.
BUT...one of our favourites is missing
Hey #France, #French where are you?
#IStandWithGreece 
#GreeceUnderAttack 
#μεταναστες 
#μεταναστευτικο",Greek,Indo-European,,NonNative
"Migrants in Greece are prompted on social media to protest in order to pressurise the Greek authorities to open the borders. This is an attack against Greece and Europe
Spread the word
#IStandWithGreece 
#GreeceUnderAttack 
#μεταναστες 
#μεταναστευτικο https://t.co/NLGoBRpiLb",Greek,Indo-European,,NonNative
"Fellow Europeans Greece will defend Europe's borders.
Please 
1make people aware of the fake news Turkey spreads
2remamber that Greece's decisions are lawful
3.request that EU countries support Greece
Thank you
#IStandWithGreece 
#GreeceUnderAttack 
#μεταναστες",Greek,Indo-European,,NonNative
"Our PM has made it clear and the people fully support him.
We wish everybody well but we must protect our country and Europe 
#IStandWithGreece 
#GreeceUnderAttack 
#μεταναστες",Greek,Indo-European,,NonNative
"Do not always agree with @EvaKaili but well said! Greek women rule!
#IStandWithGreece 
#GreeceUnderAttack 
#μεταναστες #femalepower https://t.co/PxnqluNQyw",Greek,Indo-European,,NonNative
"@bogdanosk sorry but 
I will rephrase...no PSEUDO-Humanitarian pretence can hide the threat Turkey poses to Greece, EUROPE AND DEMOCRACY
#IStandWithGreece 
#GreeceUnderAttack 
#μεταναστες 
#μεταναστευτικο 
#Greece https://t.co/DSymvcWGgT",Greek,Indo-European,,NonNative
"Sickening as extremely promising and uplifting? 

They will not pass, they are not welcome. You will nto dictate to us who enters our country which already hosts more than 1 million #migrants. Get it? 

#μεταναστες #συνορα #Μυτιληνη #ΕΒΡΟΣ #Λεσβος https://t.co/Wx3977lJgA",Greek,Indo-European,,NonNative
"We are so grateful  for  the messages of support from all around the world. Thank you! 
#IStandWithGreece #StandWithGreece
#Greece 
#Greece_under_attack 
#Evros 
#ΕΒΡΟΣ 
#μεταναστες 
#GreeceDefendsEurope 
#Europe https://t.co/eK0Emebv9j",Greek,Indo-European,,NonNative
"#Εβρος
#EuropeanUnion #Europa #European #GreeceUnderAttack #Greece #Greece_Turkey_Borders #Greece_under_attack #greece2021 #Evros #Εβρος #Εβρο #μεταναστες #μεταναστευτικό #λαθρομετανάστες

#immigrants
Citizens of europe take actions. Press your govt. Protest. Yell if necessery.",Greek,Indo-European,,NonNative
"A big thank you to @DVanLangenhove Belgian MP and  for raising the Greek flag during his speech at the Belgian Parliament. Solidarity is what Greece and Europe need.
#IStandWithGreece
#GreeceDefendsEurope 
#greeceunderattack
#EuropeanUnion 
#greece
#μετανάστες
#μεταναστευτικο https://t.co/OVsYQ7ID6q",Greek,Indo-European,,NonNative
"Sebastian Kurz PM of Austria speaks the truth
The Bulgarian borders are free, the Turks direct the immigrants towards the Greek borders. #Greece_under_attack #IStandWithGreece #μεταναστες #μεταναστευτικο #Greece_under_attack #greece 
#greekborders https://t.co/eNDcFcLMTq",Greek,Indo-European,,NonNative
"Nothing more to add 
Thank you
#IStandWithGreece 
#Greece 
#GreeceUnderAttack 
#μεταναστες 
#μεταναστευτικο https://t.co/TkZZXWjffr",Greek,Indo-European,,NonNative
"Thank you
And this is why people will always stand with Greece
But mostly because throughout our long history we always fought against tyranny in order to.protect Freedom and Democracy 
#IStandWithGreece 
#GreeceUnderAttack 
#Greece 
#μεταναστες 
#μεταναστευτικο https://t.co/Lya3XaWooc",Greek,Indo-European,,NonNative
same old shit #istandwithGreece #μεταναστες #μεταναστευτικο #λαθρομεταναστευτικο #ΕΒΡΟΣ #its_an_invasion #Europe #EuropeUnderAttack #Evros #Greece #greekborders #Greece_Turkey_Borders #fakeTurkishPropaganda https://t.co/NL3i5VsCDs,Greek,Indo-European,,NonNative
"I ask all the European people and people all around the world to stand with Greece against Erdogan's extortion
#istandwithGreece #μεταναστες #μεταναστευτικο #λαθρομεταναστευτικο #ΕΒΡΟΣ #its_an_invasion #Europe #EuropeUnderAttack #Evros #Greece #greekborders #Greece_Turkey_Borders",Greek,Indo-European,,NonNative
"Best news ever!
#GreeceUnderAttack 
#ΕΒΡΟΣ #Turkey #Greece_Turkey_Borders 
#μεταναστες #IStandWithGreece https://t.co/WAXywXAJQ6",Greek,Indo-European,,NonNative
"The  spreading of fake news and  photos of children by the Turks aiming to evoke emotions of pity and guilt is called psychological warfare
Greece had taken lawful action to protect its borders. People are aware of that
#IStandWithGreece
#GreeceUnderAttack 
#μεταναστες 
#greece",Greek,Indo-European,,NonNative
Even turkish sources reveal the nazi #Turkey #ridiculous_sultan #Erdogan blackmail/attack against #Greece #Syria.#IStandwithTurkey #IStandWithGreece #Turkish #Evros #ΕΒΡΟΣ #Λεσβο #Χιος #μεταναστευτικο #μεταναστες #Προσφυγες #Refugees #κυβερνηση_καρναβαλι https://t.co/8SdsUt49yz,Greek,Indo-European,,NonNative
"#tTurkey #nazi_state_slaver,#ridiculous_sultan #Erdogan discard uncountable poor refugees to overloaded #Greece via #Evros #ΕΒΡΟΣ #Λεσβος(a part of)#turkish_blackmail.#Refugees_hostages themselves denounce they 'r pushed by turkish police/army.#Refugeesgr #μεταναστες #USA #Russia https://t.co/Xy5Bkmc4lO",Greek,Indo-European,,NonNative
"#IStandWithGreece #GreeceUnderAttack #κυσεα
#μεταναστες #ΕΒΡΟΣ #εισβολεις #Greece 
MAYBE IT'S TIME TO GO F@CK YOURSELVES? https://t.co/pbmhqG4qM5",Greek,Indo-European,,NonNative
"History repeats ☠

#IStandWithGreece
#Evros #Turkey #Turks #Erdogan #Syriya #İdlip #Εβρος #Εβρο #Ερντογαν #Ελλαδα #Greece #Greek #February29th #NeİsinizVarTuerkiyede #war #μεταναστευτικο #μεταναστες 

👉👉👉 https://t.co/Ak8IpZSuEI",Greek,Indo-European,,NonNative
"EUROPE UNDER ATTACK!!!

#Εβρος #Εβρο #μεταναστευτικο #Λεσβος #μεταναστες  #Greece #Europe #EU #EuropeanUnion @vonderleyen @eucopresident @donaldtuskEPP @EU_Commission @EUCouncil @EUparliament @realDonaldTrump @matteosalvinimi @sebastiankurz @EP_President @JunckerEU https://t.co/GGE5LHckH4",Greek,Indo-European,,NonNative
"""Talmud, is wrong. Living well isnt the best revenge. The best revenge, is revenge. Its mitzvah."" (Al Pacino in the ""Hunters"" S01E01).

Ayin Tachat Ayin (An Eye For An Eye) #μεταναστευτικο #μεταναστες #Εβρος #Τουρκια",Greek,Indo-European,,NonNative
"BREAKING NEWS: 

Austrian Chancellor Kurz: 
Austria is ready to support external border states (e. g. Bulgaria, Greece) by sending police forces to #Εβρος

⛔AUSTRIA SUPPORTS GREECE TO CLOSED BORDERS ⛔
#Greece #Syria #μεταναστευτικο 
#μεταναστες #TURKEY

👉👉👉 https://t.co/4DbE921btR",Greek,Indo-European,,NonNative
text,Greek,Indo-European,,NonNative
All you need to know about Olympiacos &amp; PAOK meeting in the knockout rounds of the Greek Cup 👇🔥 #PAOKOLY https://t.co/Nm1D6rWMDV,Greek,Indo-European,,NonNative
"Josip Misic casually ripping a CLEAN volley to equalize after PAOK trailed Olympiacos 0-2 inside 10 minutes 👀🔥

PAOK won 3-2!  #PAOKOLY
 https://t.co/jsinKnTtxX",Greek,Indo-European,,NonNative
"💩 ERROR 404 - TWEET NOT FOUND💩 
#PAOKoly https://t.co/xQWhpmFTux",Greek,Indo-European,,NonNative
"FT: PAOK 3 - Olympiakos 2

Crazy start to the game with 4 goals in the first 12 minutes. Things settled and PAOK gained the lead with a penalty midway through the second half and that’s how it finished. 

#PAOKOLY https://t.co/arHUdw9Nta",Greek,Indo-European,,NonNative
"Is it a sign that I’m old when my team starts players for a derby that are younger than I am? 😅

#PAOKOLY",Greek,Indo-European,,NonNative
One city. One team. #PAOKOLY https://t.co/wmReKcbV8d,Greek,Indo-European,,NonNative
📸#Photos Come ooooonnnnnn!!!! #PAOKOLY #GreekCup https://t.co/PiUXQRuH7y,Greek,Indo-European,,NonNative
"Its official, i give up! #PAOKoly https://t.co/PwnM223V66",Greek,Indo-European,,NonNative
Guillerme. #paokoly https://t.co/90nK4pHwXQ,Greek,Indo-European,,NonNative
Warmup before the... fight #PAOK #NeverGiveUp #PAOKOLY https://t.co/qihW4DxC8N,Greek,Indo-European,,NonNative
"Olympiacos fans seem to be in a rather cheery cocky mood tonight. Now that they don't need to be spreading any conspiracy theories they can focus on dick size.
Get the microscope out boys.
#paokoly",Greek,Indo-European,,NonNative
"This guy about to keep a clean sheet at PAOK on his club debut aged 17 🔴⚪️🔴⚪️

Get in paidiaki 👊🏼

#PAOKOLY https://t.co/5FTweEl5To",Greek,Indo-European,,NonNative
"Can’t watch because I’m working but it looks like #PAOKOLY has been a hell of a match so far. 2-2 45’ is massive, two away goals at Toumba will do wonders for us.",Greek,Indo-European,,NonNative
"Twitter search ""#PAOKoly 0-2""",Greek,Indo-European,,NonNative
"What happened to all the cock talk from the dock jocks. 
That's why you should wait till the fat lady sings fuckfaces. Go back to smallville &amp; catch some anchovies.
#paokoly",Greek,Indo-European,,NonNative
"Just saw the highlights.

1) Tzolakis didn’t look bad at all, I’d even go as far to say he looked more assured than Paschalakis, but that isn’t saying much.

2) That penalty against Semedo was very harsh. Arms were at his side and he wasn’t even looking at the ball.

#PAOKOLY",Greek,Indo-European,,NonNative
69' Pelkas converts the penalty. 3-2. #PAOKOLY,Greek,Indo-European,,NonNative
@alainb_ where you at? Nothing to post? Where is that fucking arrogance that u were showing like two months ago? Bow to the greatest club in Greece.  #paokoly,Greek,Indo-European,,NonNative
12' Unbelievable! It's all level. Misic gets the fourth goal of the game in just the 12th minute! 2-2. #PAOKOLY,Greek,Indo-European,,NonNative
"#paokoly 

AMANDA LEAR - Enigma (Give a bit of hmm to me)
https://t.co/HvxpQXeMVE",Greek,Indo-European,,NonNative
"📽 Highlights of the midweek defeat to PAOK. The Reds went down 3-2 on the road in the first leg of the #GreekCup semi-final. #PAOKOLY 

https://t.co/8pZHJ8ivF9",Greek,Indo-European,,NonNative
Valbuena scooped an incredible 72% of your votes to claim the #ThrylosWorldMOTM award for the #GreekCup loss to fierce rivals PAOK. #PAOKOLY https://t.co/zbyEWKza0L,Greek,Indo-European,,NonNative
"Having earned a memorable win against #Olympiacos in the #GreekCup, #PAOK head coach Abel #Ferreira expressed his pride, but Pedro #Martins is still confident that his team will qualify. #PAOKOLY  https://t.co/OA0A0N6lTV",Greek,Indo-European,,NonNative
"Paschalakis #FM20 card:

Tendency To Punch Ball: 20/20
Handling: -3/20

#PAOKOLY",Greek,Indo-European,,NonNative
"Got to admit this was the kind of match I would like to see over and over between these two teams. Passion, thirst for the ball, tackling, penalties, red cards, goals, posts, action! #PAOKOLY #PAOK",Greek,Indo-European,,NonNative
Pascha will never block. #PAOKoly #PAOK,Greek,Indo-European,,NonNative
90' We have 5 minutes of injury time. #PAOKOLY,Greek,Indo-European,,NonNative
89' #Esiti in - #Biseswar out #PAOKOLY #GreekCup,Greek,Indo-European,,NonNative
81' #Rodrigo in - #Pelkas out #PAOKOLY #GreekCup,Greek,Indo-European,,NonNative
79' #Limnios in - @OEKaddouri out #PAOKOLY #GreekCup,Greek,Indo-European,,NonNative
"77' SUB:

🔄 OFF: Masouras 
🔄 ON: Randelovic 

#PAOKOLY",Greek,Indo-European,,NonNative
Noormality #PAOK #Olympiacos  #paokoly https://t.co/XVohX5LJRW,Greek,Indo-European,,NonNative
❎ POLL. Vote for your star performer in the entertaining 3-2 #GreekCup defeat to PAOK. #ThrylosWorldMOTM #PAOKOLY,Greek,Indo-European,,NonNative
"Chuba Akpom. He won't have got the experience of this sort of atmosphere at the Arsenal &amp; English football. 🔥 🔥 

Football's not all about money. #PAOKOLY",Greek,Indo-European,,NonNative
10' Pelkas with the instant reply reduces the deficit to one for PAOK. 1-2. #PAOKOLY,Greek,Indo-European,,NonNative
Football bloody hell! #paokoly,Greek,Indo-European,,NonNative
crazy match in Greek Cup semifinal... 12 minutes 2-2 #paokoly,Greek,Indo-European,,NonNative
4' Hassan gives the Reds the lead in Thessaloniki. 0-1. #PAOKOLY,Greek,Indo-European,,NonNative
"Hassan starts up front as Martins names a strong starting XI to challenge PAOK in tonight's #GreekCup first leg match.

Young GK, Tzolakis, comes in for Sa. #PAOKOLY https://t.co/Y2H792cp2U",Greek,Indo-European,,NonNative
"Football - Greece - Greece Cup
4 Mar 2020 - 21:30
PAOK Salonika - Olympiakos Piraeus
#teamscormix
Market
Yellow Over/Under

Pick
Over | 5.5

#paokoly 
Stake
2/10
Bookmaker
1xBet
Odds
1.525 https://t.co/diVkixkzkT",Greek,Indo-European,,NonNative
"📺 There will be fireworks in the second city tonight! The current #SLGR leaders, Olympiakos, take on the reigning #SLGR &amp; #GreekCup champions.

Watch all the action from your sofa with a Go Greek TV premium subscription. #PAOKOLY 

https://t.co/9vA0dLHA1W",Greek,Indo-European,,NonNative
"🏥 Jose Sa's inclusion in the starting XI this evening, to face PAOK, will be a last minute decision.

A number of reports have circulated suggesting he will not be fit to play following the nasty injury sustained on Sunday. #PAOKOLY 

https://t.co/1tpM35cQz4",Greek,Indo-European,,NonNative
"The 1st Leg matches of the #GreekCup Semi-Finals start tonight

#AEK vs #Aris / Kick-Off - 18:30

#PAOK vs #Olympiakos / Kick-Off - 21:30

#AEKARIS #PAOKOLY https://t.co/CtHCPnGcP2",Greek,Indo-European,,NonNative
"Today its a PAOKday,
today its a SemiFinalday! 🦅🏆 #PAOKoly #Vieirinha https://t.co/A3uRjsTlyx",Greek,Indo-European,,NonNative
"Pedro Martins has named his squad to face PAOK in the first leg of the #GreekCup semi-final.

Fortounis, Mor, Cafu &amp; Lazaros are all noticeable absentees. #PAOKOLY https://t.co/38j7ms0IyV",Greek,Indo-European,,NonNative
"LIVE on #Periscope: #HeartGang WilFollow Back #Mack2020 Share &amp; Follow #paokoly #COVID19seattle #BlackSwan #siskaeee #scuolechiuse #TOTNOR

https://t.co/nxpe7oVgoU",Greek,Indo-European,,NonNative
#Pelkas penalty caps incredible comeback for #PAOK in 3-2 win over #Olympiacos in Greek Cup thriller (HIGHLIGHTS). #GreekCup #PAOKOLY  https://t.co/0umWC8OLLl,Greek,Indo-European,,NonNative
"🇬🇷Whoa! The big #GreekCup tie tonight had a stunning start
After 8 mins, #PAOK 0-2 #Olympiacos 
After 12 mins @PAOK_FC 2-2 @Olympiacosbc 

Anyone interested in #PAOKOLY should listen to this pod on POAK's digital strategy &amp; their prep for the League game v Olympiacos 
#SMSports https://t.co/a7TIbTCNMh",Greek,Indo-European,,NonNative
"85' Dimitris Giannoulis sees red for a reckless lunge on Randelovic, out wide on the left wing. 3-2. #PAOKOLY",Greek,Indo-European,,NonNative
9' Guilherme grabs a quick second for the Reds. A two-goal cushion now for the visitors. 0-2. #PAOKOLY,Greek,Indo-European,,NonNative
"At Toumpa Stadium 🏟 for the 1st leg of Greek Cup 🇬🇷🏆.

@PAOK_FC 🆚️ @olympiacosfc 

@rgfootball_web 
@Simeon_pdl 
#PAOKOLY #GreekCup #rgplayers https://t.co/OqKoyhLBTD",Greek,Indo-European,,NonNative
#PAOK will look for revenge over rivals #Olympiacos in the first leg of the #KypelloElladas semi-finals at the Toumba Stadium on Wednesday night. #PAOKOLY  https://t.co/iQeSR0oX1R,Greek,Indo-European,,NonNative
